weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km
1808,P006,2024-05-11,Rain,23.7,7
1809,P006,2024-05-14,Cloudy,18.9,13
1810,P006,2024-05-17,Clear,16.7,11
1811,P006,2024-05-20,Rain,13.3,9
1812,P006,2024-05-23,Clear,28.3,20
1813,P006,2024-05-26,Clear,24.0,15
1814,P006,2024-05-29,Clear,23.6,9
1815,P006,2024-06-01,Rain,33.7,20
1816,P006,2024-06-04,Storm,70.2,5
1817,P006,2024-06-07,Clear,29.3,11
1818,P006,2024-06-10,Fog,14.0,1
1819,P006,2024-06-13,Clear,6.8,11
1820,P006,2024-06-16,Cloudy,20.1,12
1821,P006,2024-06-19,Rain,17.7,5
1822,P006,2024-06-22,Clear,11.1,14
1823,P006,2024-06-25,Clear,24.5,18
1824,P006,2024-06-28,Clear,18.9,9
1825,P007,2022-01-01,Cloudy,16.5,10
1826,P007,2022-01-04,Cloudy,27.8,8
1827,P007,2022-01-07,Fog,11.8,1
1828,P007,2022-01-10,Rain,18.6,10
1829,P007,2022-01-13,Cloudy,14.7,5
1830,P007,2022-01-16,Clear,31.0,20
1831,P007,2022-01-19,Clear,14.5,17
1832,P007,2022-01-22,Cloudy,23.9,15
1833,P007,2022-01-25,Clear,14.8,6
1834,P007,2022-01-28,Cloudy,14.7,6
1835,P007,2022-01-31,Thunderstorm,42.8,2
1836,P007,2022-02-03,Cloudy,32.8,9
1837,P007,2022-02-06,Clear,20.7,12
1838,P007,2022-02-09,Clear,15.8,16
1839,P007,2022-02-12,Clear,17.4,7
1840,P007,2022-02-15,Cloudy,21.4,18
1841,P007,2022-02-18,Cloudy,16.9,9
1842,P007,2022-02-21,Cloudy,7.7,11
1843,P007,2022-02-24,Cloudy,8.5,13
1844,P007,2022-02-27,Clear,6.7,5
1845,P007,2022-03-02,Clear,30.3,12
1846,P007,2022-03-05,Cloudy,6.3,12
1847,P007,2022-03-08,Fog,19.3,1
1848,P007,2022-03-11,Cloudy,14.7,17
1849,P007,2022-03-14,Clear,28.0,20
1850,P007,2022-03-17,Clear,26.4,18
1851,P007,2022-03-20,Cloudy,6.2,6
1852,P007,2022-03-23,Clear,22.5,5
1853,P007,2022-03-26,Clear,7.4,16
1854,P007,2022-03-29,Cloudy,29.9,17
1855,P007,2022-04-01,Clear,21.1,14
1856,P007,2022-04-04,Clear,16.2,17
1857,P007,2022-04-07,Clear,11.0,13
1858,P007,2022-04-10,Clear,14.8,13
1859,P007,2022-04-13,Clear,24.5,19
1860,P007,2022-04-16,Clear,23.1,17
1861,P007,2022-04-19,Clear,8.4,17
1862,P007,2022-04-22,Rain,27.3,11
1863,P007,2022-04-25,Clear,22.1,14
1864,P007,2022-04-28,Thunderstorm,73.7,5
1865,P007,2022-05-01,Rain,15.8,6
1866,P007,2022-05-04,Cloudy,11.9,13
1867,P007,2022-05-07,Clear,5.7,5
1868,P007,2022-05-10,Clear,10.4,15
1869,P007,2022-05-13,Clear,33.4,17
1870,P007,2022-05-16,Rain,18.7,17
1871,P007,2022-05-19,Cloudy,10.0,20
1872,P007,2022-05-22,Cloudy,22.9,12
1873,P007,2022-05-25,Clear,8.2,5
1874,P007,2022-05-28,Thunderstorm,71.0,1
1875,P007,2022-05-31,Fog,19.0,2
1876,P007,2022-06-03,Cloudy,26.9,10
1877,P007,2022-06-06,Clear,16.0,11
1878,P007,2022-06-09,Storm,77.1,3
1879,P007,2022-06-12,Clear,17.5,5
1880,P007,2022-06-15,Clear,6.0,8
1881,P007,2022-06-18,Clear,12.9,11
1882,P007,2022-06-21,Clear,24.1,5
1883,P007,2022-06-24,Thunderstorm,86.6,2
1884,P007,2022-06-27,Clear,7.6,12
1885,P007,2022-06-30,Cloudy,31.6,13
1886,P007,2022-07-03,Clear,26.1,20
1887,P007,2022-07-06,Clear,25.8,11
1888,P007,2022-07-09,Clear,25.3,5
1889,P007,2022-07-12,Clear,18.0,19
1890,P007,2022-07-15,Cloudy,34.2,6
1891,P007,2022-07-18,Rain,33.8,13
1892,P007,2022-07-21,Rain,26.6,11
1893,P007,2022-07-24,Rain,5.7,13
1894,P007,2022-07-27,Storm,49.4,4
1895,P007,2022-07-30,Rain,34.9,6
1896,P007,2022-08-02,Thunderstorm,81.8,4
1897,P007,2022-08-05,Cloudy,26.1,12
1898,P007,2022-08-08,Rain,27.3,14
1899,P007,2022-08-11,Clear,22.9,19
1900,P007,2022-08-14,Rain,21.3,16
1901,P007,2022-08-17,Rain,16.1,9
1902,P007,2022-08-20,Clear,24.2,18
1903,P007,2022-08-23,Clear,17.1,19
1904,P007,2022-08-26,Storm,78.4,2
1905,P007,2022-08-29,Rain,27.5,20
1906,P007,2022-09-01,Rain,17.2,18
1907,P007,2022-09-04,Clear,12.6,9
1908,P007,2022-09-07,Clear,15.8,19
1909,P007,2022-09-10,Cloudy,21.2,10
1910,P007,2022-09-13,Thunderstorm,57.2,2
1911,P007,2022-09-16,Cloudy,21.2,10
1912,P007,2022-09-19,Thunderstorm,68.7,2
1913,P007,2022-09-22,Rain,16.9,18
1914,P007,2022-09-25,Thunderstorm,89.5,5
1915,P007,2022-09-28,Clear,8.1,5
1916,P007,2022-10-01,Clear,21.5,10
1917,P007,2022-10-04,Rain,25.5,15
1918,P007,2022-10-07,Cloudy,14.8,16
1919,P007,2022-10-10,Cloudy,16.8,17
1920,P007,2022-10-13,Clear,15.5,18
1921,P007,2022-10-16,Rain,34.6,12
1922,P007,2022-10-19,Cloudy,18.6,11
1923,P007,2022-10-22,Rain,31.8,8
1924,P007,2022-10-25,Cloudy,32.5,14
1925,P007,2022-10-28,Clear,17.2,11
1926,P007,2022-10-31,Cloudy,7.9,11
1927,P007,2022-11-03,Clear,5.9,8
1928,P007,2022-11-06,Clear,29.8,7
1929,P007,2022-11-09,Clear,18.6,8
1930,P007,2022-11-12,Cloudy,15.7,17
1931,P007,2022-11-15,Clear,22.9,15
1932,P007,2022-11-18,Clear,11.3,18
1933,P007,2022-11-21,Cloudy,32.6,6
1934,P007,2022-11-24,Rain,34.3,20
1935,P007,2022-11-27,Clear,5.9,20
1936,P007,2022-11-30,Thunderstorm,59.2,5
1937,P007,2022-12-03,Rain,17.7,16
1938,P007,2022-12-06,Fog,15.3,1
1939,P007,2022-12-09,Clear,33.9,7
1940,P007,2022-12-12,Cloudy,21.3,7
1941,P007,2022-12-15,Clear,29.9,8
1942,P007,2022-12-18,Cloudy,27.5,12
1943,P007,2022-12-21,Cloudy,19.1,15
1944,P007,2022-12-24,Clear,28.3,19
1945,P007,2022-12-27,Clear,17.3,5
1946,P007,2022-12-30,Rain,22.8,5
1947,P007,2023-01-02,Fog,11.7,3
1948,P007,2023-01-05,Clear,13.2,17
1949,P007,2023-01-08,Rain,21.1,6
1950,P007,2023-01-11,Clear,8.5,20
1951,P007,2023-01-14,Clear,18.6,10
1952,P007,2023-01-17,Clear,23.0,18
1953,P007,2023-01-20,Clear,9.6,7
1954,P007,2023-01-23,Clear,19.6,5
1955,P007,2023-01-26,Clear,27.3,10
1956,P007,2023-01-29,Rain,6.3,10
1957,P007,2023-02-01,Clear,31.0,20
1958,P007,2023-02-04,Clear,18.3,8
1959,P007,2023-02-07,Clear,9.2,5
1960,P007,2023-02-10,Cloudy,16.0,18
1961,P007,2023-02-13,Clear,20.8,16
1962,P007,2023-02-16,Cloudy,8.2,20
1963,P007,2023-02-19,Clear,18.1,18
1964,P007,2023-02-22,Clear,7.6,16
1965,P007,2023-02-25,Cloudy,20.2,12
1966,P007,2023-02-28,Fog,18.1,1
1967,P007,2023-03-03,Clear,7.6,10
1968,P007,2023-03-06,Rain,18.4,16
1969,P007,2023-03-09,Cloudy,19.3,10
1970,P007,2023-03-12,Cloudy,8.5,6
1971,P007,2023-03-15,Clear,9.4,9
1972,P007,2023-03-18,Rain,16.7,16
1973,P007,2023-03-21,Clear,28.6,8
1974,P007,2023-03-24,Cloudy,13.0,5
1975,P007,2023-03-27,Clear,29.3,15
1976,P007,2023-03-30,Fog,17.9,1
1977,P007,2023-04-02,Clear,19.2,20
1978,P007,2023-04-05,Clear,10.2,7
1979,P007,2023-04-08,Clear,8.8,9
1980,P007,2023-04-11,Thunderstorm,43.4,5
1981,P007,2023-04-14,Storm,43.6,2
1982,P007,2023-04-17,Clear,27.6,16
1983,P007,2023-04-20,Fog,17.4,2
1984,P007,2023-04-23,Clear,18.0,15
1985,P007,2023-04-26,Rain,5.8,16
1986,P007,2023-04-29,Clear,23.2,12
1987,P007,2023-05-02,Rain,8.8,18
1988,P007,2023-05-05,Cloudy,27.7,10
1989,P007,2023-05-08,Clear,20.6,20
1990,P007,2023-05-11,Rain,18.0,5
1991,P007,2023-05-14,Cloudy,21.9,9
1992,P007,2023-05-17,Rain,6.2,13
1993,P007,2023-05-20,Clear,18.9,15
1994,P007,2023-05-23,Clear,21.1,15
1995,P007,2023-05-26,Fog,17.8,2
1996,P007,2023-05-29,Cloudy,16.6,9
1997,P007,2023-06-01,Cloudy,7.7,20
1998,P007,2023-06-04,Storm,66.6,5
1999,P007,2023-06-07,Cloudy,12.5,13
2000,P007,2023-06-10,Fog,18.1,3
2001,P007,2023-06-13,Cloudy,14.4,15
2002,P007,2023-06-16,Fog,13.5,2
2003,P007,2023-06-19,Storm,49.6,3
2004,P007,2023-06-22,Cloudy,17.3,13
2005,P007,2023-06-25,Cloudy,25.1,11
2006,P007,2023-06-28,Rain,31.7,9
2007,P007,2023-07-01,Rain,25.6,11
2008,P007,2023-07-04,Rain,15.8,15
2009,P007,2023-07-07,Clear,18.9,10
2010,P007,2023-07-10,Clear,26.7,14
2011,P007,2023-07-13,Cloudy,11.2,15
2012,P007,2023-07-16,Clear,24.4,20
2013,P007,2023-07-19,Clear,16.7,13
2014,P007,2023-07-22,Fog,11.9,2
2015,P007,2023-07-25,Clear,23.2,13
2016,P007,2023-07-28,Clear,16.3,17
2017,P007,2023-07-31,Clear,10.7,13
2018,P007,2023-08-03,Fog,11.8,3
2019,P007,2023-08-06,Cloudy,13.3,18
2020,P007,2023-08-09,Clear,6.5,18
2021,P007,2023-08-12,Cloudy,19.7,8
2022,P007,2023-08-15,Cloudy,16.6,8
2023,P007,2023-08-18,Clear,8.7,6
2024,P007,2023-08-21,Clear,7.1,8
2025,P007,2023-08-24,Cloudy,13.1,8
2026,P007,2023-08-27,Fog,15.3,1
2027,P007,2023-08-30,Clear,24.8,6
2028,P007,2023-09-02,Clear,15.1,13
2029,P007,2023-09-05,Clear,12.2,12
2030,P007,2023-09-08,Cloudy,22.1,13
2031,P007,2023-09-11,Fog,10.3,1
2032,P007,2023-09-14,Clear,21.6,15
2033,P007,2023-09-17,Rain,10.2,17
2034,P007,2023-09-20,Clear,23.5,10
2035,P007,2023-09-23,Clear,27.2,13
2036,P007,2023-09-26,Rain,8.7,12
2037,P007,2023-09-29,Thunderstorm,51.0,4
2038,P007,2023-10-02,Cloudy,31.8,12
2039,P007,2023-10-05,Clear,5.1,14
2040,P007,2023-10-08,Cloudy,30.8,17
2041,P007,2023-10-11,Cloudy,12.0,7
2042,P007,2023-10-14,Cloudy,18.3,9
2043,P007,2023-10-17,Rain,16.5,17
2044,P007,2023-10-20,Clear,28.0,11
2045,P007,2023-10-23,Thunderstorm,64.6,5
2046,P007,2023-10-26,Clear,5.6,17
2047,P007,2023-10-29,Thunderstorm,70.3,3
2048,P007,2023-11-01,Clear,7.3,17
2049,P007,2023-11-04,Clear,17.1,11
2050,P007,2023-11-07,Clear,17.2,12
2051,P007,2023-11-10,Rain,32.0,17
2052,P007,2023-11-13,Cloudy,19.1,5
2053,P007,2023-11-16,Rain,21.9,7
2054,P007,2023-11-19,Cloudy,29.0,17
2055,P007,2023-11-22,Cloudy,15.8,5
2056,P007,2023-11-25,Cloudy,26.7,18
2057,P007,2023-11-28,Clear,12.6,12
2058,P007,2023-12-01,Clear,32.3,13
2059,P007,2023-12-04,Cloudy,10.1,11
2060,P007,2023-12-07,Thunderstorm,89.0,3
2061,P007,2023-12-10,Clear,11.9,10
2062,P007,2023-12-13,Clear,25.9,6
2063,P007,2023-12-16,Clear,20.8,13
2064,P007,2023-12-19,Cloudy,13.8,18
2065,P007,2023-12-22,Clear,32.5,12
2066,P007,2023-12-25,Cloudy,10.0,7
2067,P007,2023-12-28,Clear,7.8,6
2068,P007,2023-12-31,Cloudy,28.5,10
2069,P007,2024-01-03,Clear,19.1,18
2070,P007,2024-01-06,Thunderstorm,51.8,2
2071,P007,2024-01-09,Cloudy,7.3,8
2072,P007,2024-01-12,Clear,28.5,8
2073,P007,2024-01-15,Rain,21.6,16
2074,P007,2024-01-18,Rain,9.6,10
2075,P007,2024-01-21,Clear,5.3,10
2076,P007,2024-01-24,Rain,20.4,5
2077,P007,2024-01-27,Cloudy,31.8,17
2078,P007,2024-01-30,Clear,6.5,9
2079,P007,2024-02-02,Thunderstorm,52.1,5
2080,P007,2024-02-05,Thunderstorm,68.7,3
2081,P007,2024-02-08,Cloudy,18.6,8
2082,P007,2024-02-11,Rain,9.9,6
2083,P007,2024-02-14,Clear,16.3,5
2084,P007,2024-02-17,Clear,20.9,20
2085,P007,2024-02-20,Rain,16.9,17
2086,P007,2024-02-23,Thunderstorm,63.3,5
2087,P007,2024-02-26,Clear,23.2,17
2088,P007,2024-02-29,Rain,20.7,18
2089,P007,2024-03-03,Clear,30.7,9
2090,P007,2024-03-06,Rain,11.2,16
2091,P007,2024-03-09,Thunderstorm,45.8,4
2092,P007,2024-03-12,Clear,14.0,5
2093,P007,2024-03-15,Clear,11.0,5
2094,P007,2024-03-18,Clear,28.3,9
2095,P007,2024-03-21,Cloudy,22.7,9
2096,P007,2024-03-24,Cloudy,14.1,12
2097,P007,2024-03-27,Clear,32.0,19
2098,P007,2024-03-30,Clear,17.0,19
2099,P007,2024-04-02,Clear,11.1,9
2100,P007,2024-04-05,Cloudy,6.5,9
2101,P007,2024-04-08,Thunderstorm,86.1,3
2102,P007,2024-04-11,Clear,15.5,17
2103,P007,2024-04-14,Thunderstorm,83.6,1
2104,P007,2024-04-17,Cloudy,15.6,20
2105,P007,2024-04-20,Clear,34.4,20
2106,P007,2024-04-23,Clear,14.9,14
2107,P007,2024-04-26,Fog,7.5,1
2108,P007,2024-04-29,Clear,26.3,13
2109,P007,2024-05-02,Clear,20.3,16
2110,P007,2024-05-05,Clear,17.1,19
2111,P007,2024-05-08,Clear,14.8,16
2112,P007,2024-05-11,Clear,20.5,8
2113,P007,2024-05-14,Thunderstorm,77.9,4
2114,P007,2024-05-17,Rain,6.1,7
2115,P007,2024-05-20,Storm,47.7,4
2116,P007,2024-05-23,Clear,26.4,13
2117,P007,2024-05-26,Clear,27.9,11
2118,P007,2024-05-29,Clear,16.5,17
2119,P007,2024-06-01,Clear,6.3,5
2120,P007,2024-06-04,Fog,7.9,3
2121,P007,2024-06-07,Clear,29.0,9
2122,P007,2024-06-10,Cloudy,22.0,11
2123,P007,2024-06-13,Clear,7.0,6
2124,P007,2024-06-16,Clear,19.5,7
2125,P007,2024-06-19,Clear,32.5,10
2126,P007,2024-06-22,Fog,12.4,1
2127,P007,2024-06-25,Rain,29.4,15
2128,P007,2024-06-28,Cloudy,34.4,20
2129,P008,2022-01-01,Fog,8.9,3
2130,P008,2022-01-04,Cloudy,32.0,15
2131,P008,2022-01-07,Cloudy,14.8,9
2132,P008,2022-01-10,Rain,30.1,13
2133,P008,2022-01-13,Rain,28.3,12
2134,P008,2022-01-16,Clear,5.7,20
2135,P008,2022-01-19,Clear,33.2,14
2136,P008,2022-01-22,Cloudy,26.7,17
2137,P008,2022-01-25,Clear,22.8,13
2138,P008,2022-01-28,Clear,9.4,12
2139,P008,2022-01-31,Thunderstorm,50.9,2
2140,P008,2022-02-03,Cloudy,9.6,8
2141,P008,2022-02-06,Rain,20.2,18
2142,P008,2022-02-09,Rain,17.6,15
2143,P008,2022-02-12,Clear,12.3,20
2144,P008,2022-02-15,Fog,14.9,2
2145,P008,2022-02-18,Fog,5.9,2
2146,P008,2022-02-21,Rain,9.6,20
2147,P008,2022-02-24,Storm,56.7,3
2148,P008,2022-02-27,Clear,12.1,20
2149,P008,2022-03-02,Fog,10.9,1
2150,P008,2022-03-05,Cloudy,30.5,14
2151,P008,2022-03-08,Clear,29.1,15
2152,P008,2022-03-11,Clear,14.8,17
2153,P008,2022-03-14,Thunderstorm,45.0,1
2154,P008,2022-03-17,Rain,5.3,18
2155,P008,2022-03-20,Cloudy,7.8,9
2156,P008,2022-03-23,Storm,40.1,2
2157,P008,2022-03-26,Clear,13.7,16
2158,P008,2022-03-29,Rain,32.5,16
2159,P008,2022-04-01,Rain,7.6,10
2160,P008,2022-04-04,Thunderstorm,56.5,1
2161,P008,2022-04-07,Storm,44.1,1
2162,P008,2022-04-10,Cloudy,29.6,11
2163,P008,2022-04-13,Rain,31.9,20
2164,P008,2022-04-16,Clear,22.8,7
2165,P008,2022-04-19,Thunderstorm,54.2,1
2166,P008,2022-04-22,Cloudy,30.6,10
2167,P008,2022-04-25,Cloudy,26.0,8
2168,P008,2022-04-28,Cloudy,11.7,14
2169,P008,2022-05-01,Clear,30.6,10
2170,P008,2022-05-04,Rain,29.3,16
2171,P008,2022-05-07,Fog,9.6,3
2172,P008,2022-05-10,Rain,17.0,12
2173,P008,2022-05-13,Rain,30.4,15
2174,P008,2022-05-16,Clear,18.8,9
2175,P008,2022-05-19,Clear,6.8,8
2176,P008,2022-05-22,Clear,34.9,9
2177,P008,2022-05-25,Clear,7.2,15
2178,P008,2022-05-28,Rain,22.4,20
2179,P008,2022-05-31,Cloudy,8.7,14
2180,P008,2022-06-03,Fog,8.1,2
2181,P008,2022-06-06,Rain,15.9,17
2182,P008,2022-06-09,Clear,7.0,6
2183,P008,2022-06-12,Thunderstorm,80.2,4
2184,P008,2022-06-15,Clear,19.9,17
2185,P008,2022-06-18,Rain,30.9,19
2186,P008,2022-06-21,Clear,14.8,18
2187,P008,2022-06-24,Rain,33.7,10
2188,P008,2022-06-27,Clear,28.5,13
2189,P008,2022-06-30,Cloudy,19.6,15
2190,P008,2022-07-03,Clear,31.5,12
2191,P008,2022-07-06,Cloudy,19.9,13
2192,P008,2022-07-09,Fog,15.8,2
2193,P008,2022-07-12,Clear,5.3,16
2194,P008,2022-07-15,Rain,29.0,16
2195,P008,2022-07-18,Clear,8.1,11
2196,P008,2022-07-21,Clear,15.0,13
2197,P008,2022-07-24,Cloudy,31.7,11
2198,P008,2022-07-27,Cloudy,33.5,6
2199,P008,2022-07-30,Cloudy,26.6,14
2200,P008,2022-08-02,Cloudy,27.7,6
2201,P008,2022-08-05,Clear,5.5,7
2202,P008,2022-08-08,Cloudy,31.3,19
2203,P008,2022-08-11,Fog,14.1,1
2204,P008,2022-08-14,Fog,17.5,1
2205,P008,2022-08-17,Cloudy,14.0,6
2206,P008,2022-08-20,Rain,25.1,13
2207,P008,2022-08-23,Clear,5.1,12
2208,P008,2022-08-26,Clear,33.6,19
2209,P008,2022-08-29,Clear,5.1,6
2210,P008,2022-09-01,Fog,17.0,2
2211,P008,2022-09-04,Cloudy,32.0,18
2212,P008,2022-09-07,Clear,31.1,14
2213,P008,2022-09-10,Rain,24.9,20
2214,P008,2022-09-13,Storm,50.7,5
2215,P008,2022-09-16,Clear,8.5,12
2216,P008,2022-09-19,Fog,10.8,3
2217,P008,2022-09-22,Clear,21.4,11
2218,P008,2022-09-25,Clear,17.9,15
2219,P008,2022-09-28,Cloudy,33.4,5
2220,P008,2022-10-01,Clear,32.9,13
2221,P008,2022-10-04,Clear,13.8,13
2222,P008,2022-10-07,Cloudy,32.2,11
2223,P008,2022-10-10,Rain,15.8,14
2224,P008,2022-10-13,Clear,21.3,7
2225,P008,2022-10-16,Clear,9.7,8
2226,P008,2022-10-19,Thunderstorm,40.2,2
2227,P008,2022-10-22,Clear,28.1,13
2228,P008,2022-10-25,Storm,45.7,4
2229,P008,2022-10-28,Clear,20.0,19
2230,P008,2022-10-31,Cloudy,19.4,13
2231,P008,2022-11-03,Rain,15.7,7
2232,P008,2022-11-06,Clear,16.6,11
2233,P008,2022-11-09,Cloudy,12.5,5
2234,P008,2022-11-12,Fog,14.3,1
2235,P008,2022-11-15,Storm,48.1,3
2236,P008,2022-11-18,Clear,29.5,11
2237,P008,2022-11-21,Cloudy,32.7,16
2238,P008,2022-11-24,Clear,30.6,18
2239,P008,2022-11-27,Clear,20.4,17
2240,P008,2022-11-30,Clear,10.7,20
2241,P008,2022-12-03,Rain,27.4,7
2242,P008,2022-12-06,Storm,77.2,4
2243,P008,2022-12-09,Cloudy,18.7,15
2244,P008,2022-12-12,Cloudy,11.0,6
2245,P008,2022-12-15,Clear,10.6,16
2246,P008,2022-12-18,Clear,24.9,16
2247,P008,2022-12-21,Cloudy,17.5,5
2248,P008,2022-12-24,Storm,83.1,1
2249,P008,2022-12-27,Clear,7.9,8
2250,P008,2022-12-30,Cloudy,19.2,15
2251,P008,2023-01-02,Clear,29.3,15
2252,P008,2023-01-05,Clear,21.1,18
2253,P008,2023-01-08,Clear,30.8,6
2254,P008,2023-01-11,Fog,15.0,1
2255,P008,2023-01-14,Rain,29.5,9
2256,P008,2023-01-17,Clear,30.5,7
2257,P008,2023-01-20,Storm,58.2,4
2258,P008,2023-01-23,Clear,14.0,5
2259,P008,2023-01-26,Clear,13.6,10
2260,P008,2023-01-29,Rain,31.1,8
2261,P008,2023-02-01,Clear,7.9,13
2262,P008,2023-02-04,Rain,14.5,8
2263,P008,2023-02-07,Clear,11.4,7
2264,P008,2023-02-10,Clear,13.3,7
2265,P008,2023-02-13,Rain,21.5,14
2266,P008,2023-02-16,Fog,14.9,1
2267,P008,2023-02-19,Thunderstorm,77.6,1
2268,P008,2023-02-22,Clear,31.3,7
2269,P008,2023-02-25,Rain,13.1,6
2270,P008,2023-02-28,Clear,7.8,5
2271,P008,2023-03-03,Clear,19.3,20
2272,P008,2023-03-06,Rain,17.2,8
2273,P008,2023-03-09,Clear,22.7,12
2274,P008,2023-03-12,Clear,10.1,8
2275,P008,2023-03-15,Cloudy,5.5,11
2276,P008,2023-03-18,Rain,8.8,12
2277,P008,2023-03-21,Storm,40.3,5
2278,P008,2023-03-24,Thunderstorm,68.8,2
2279,P008,2023-03-27,Cloudy,12.1,18
2280,P008,2023-03-30,Clear,25.0,11
2281,P008,2023-04-02,Rain,13.8,9
2282,P008,2023-04-05,Cloudy,22.7,14
2283,P008,2023-04-08,Clear,23.5,8
2284,P008,2023-04-11,Rain,12.6,20
2285,P008,2023-04-14,Clear,8.4,11
2286,P008,2023-04-17,Rain,25.7,10
2287,P008,2023-04-20,Rain,22.4,12
2288,P008,2023-04-23,Clear,6.2,12
2289,P008,2023-04-26,Rain,26.9,17
2290,P008,2023-04-29,Clear,11.5,8
2291,P008,2023-05-02,Cloudy,24.6,8
2292,P008,2023-05-05,Rain,5.4,8
2293,P008,2023-05-08,Clear,18.4,9
2294,P008,2023-05-11,Rain,28.6,16
2295,P008,2023-05-14,Clear,17.3,13
2296,P008,2023-05-17,Cloudy,11.0,9
2297,P008,2023-05-20,Clear,15.6,12
2298,P008,2023-05-23,Cloudy,33.5,18
2299,P008,2023-05-26,Clear,5.1,19
2300,P008,2023-05-29,Clear,28.4,6
2301,P008,2023-06-01,Rain,20.7,11
2302,P008,2023-06-04,Cloudy,31.4,9
2303,P008,2023-06-07,Clear,10.3,5
2304,P008,2023-06-10,Cloudy,27.9,7
2305,P008,2023-06-13,Cloudy,15.4,12
2306,P008,2023-06-16,Cloudy,25.7,13
2307,P008,2023-06-19,Thunderstorm,88.2,3
2308,P008,2023-06-22,Clear,11.6,9
2309,P008,2023-06-25,Clear,12.0,20
2310,P008,2023-06-28,Clear,34.6,9
2311,P008,2023-07-01,Clear,26.6,13
2312,P008,2023-07-04,Rain,13.2,14
2313,P008,2023-07-07,Rain,5.6,8
2314,P008,2023-07-10,Clear,13.5,12
2315,P008,2023-07-13,Rain,25.1,10
2316,P008,2023-07-16,Cloudy,34.3,5
2317,P008,2023-07-19,Clear,5.6,18
2318,P008,2023-07-22,Cloudy,5.0,11
2319,P008,2023-07-25,Clear,27.0,18
2320,P008,2023-07-28,Clear,29.1,11
2321,P008,2023-07-31,Cloudy,25.1,16
2322,P008,2023-08-03,Clear,19.2,11
2323,P008,2023-08-06,Thunderstorm,56.2,3
2324,P008,2023-08-09,Clear,27.8,15
2325,P008,2023-08-12,Cloudy,17.9,5
2326,P008,2023-08-15,Rain,8.1,9
2327,P008,2023-08-18,Clear,31.0,11
2328,P008,2023-08-21,Cloudy,21.0,7
2329,P008,2023-08-24,Clear,34.7,19
2330,P008,2023-08-27,Rain,11.6,11
2331,P008,2023-08-30,Clear,7.9,13
2332,P008,2023-09-02,Clear,22.6,8
2333,P008,2023-09-05,Storm,72.2,4
2334,P008,2023-09-08,Thunderstorm,44.7,2
2335,P008,2023-09-11,Cloudy,7.8,13
2336,P008,2023-09-14,Rain,21.1,12
2337,P008,2023-09-17,Clear,25.7,10
2338,P008,2023-09-20,Rain,25.9,5
2339,P008,2023-09-23,Fog,12.3,1
2340,P008,2023-09-26,Rain,31.6,8
2341,P008,2023-09-29,Clear,22.5,13
2342,P008,2023-10-02,Clear,25.9,16
2343,P008,2023-10-05,Rain,21.7,10
2344,P008,2023-10-08,Clear,7.9,5
2345,P008,2023-10-11,Rain,10.8,10
2346,P008,2023-10-14,Clear,6.4,10
2347,P008,2023-10-17,Clear,11.3,9
2348,P008,2023-10-20,Clear,6.8,19
2349,P008,2023-10-23,Clear,9.0,8
2350,P008,2023-10-26,Rain,26.7,16
2351,P008,2023-10-29,Cloudy,31.4,14
2352,P008,2023-11-01,Thunderstorm,61.6,1
2353,P008,2023-11-04,Thunderstorm,48.0,4
2354,P008,2023-11-07,Clear,16.2,10
2355,P008,2023-11-10,Rain,31.8,8
2356,P008,2023-11-13,Clear,9.7,7
2357,P008,2023-11-16,Clear,8.3,12
2358,P008,2023-11-19,Rain,10.0,15
2359,P008,2023-11-22,Thunderstorm,47.9,5
2360,P008,2023-11-25,Cloudy,22.0,19
2361,P008,2023-11-28,Cloudy,23.3,19
2362,P008,2023-12-01,Clear,12.8,11
2363,P008,2023-12-04,Fog,17.0,1
2364,P008,2023-12-07,Clear,13.9,19
2365,P008,2023-12-10,Fog,18.1,1
2366,P008,2023-12-13,Rain,8.8,6
2367,P008,2023-12-16,Clear,26.0,8
2368,P008,2023-12-19,Cloudy,16.8,9
2369,P008,2023-12-22,Clear,10.4,12
2370,P008,2023-12-25,Rain,12.2,6
2371,P008,2023-12-28,Cloudy,23.2,7
2372,P008,2023-12-31,Clear,21.6,15
2373,P008,2024-01-03,Cloudy,7.8,13
2374,P008,2024-01-06,Clear,9.1,10
2375,P008,2024-01-09,Clear,19.7,11
2376,P008,2024-01-12,Clear,28.7,7
2377,P008,2024-01-15,Cloudy,23.7,7
2378,P008,2024-01-18,Cloudy,24.0,7
2379,P008,2024-01-21,Rain,14.7,10
2380,P008,2024-01-24,Rain,34.8,15
2381,P008,2024-01-27,Clear,28.0,5
2382,P008,2024-01-30,Rain,25.7,5
2383,P008,2024-02-02,Clear,9.9,7
2384,P008,2024-02-05,Clear,10.7,8
2385,P008,2024-02-08,Cloudy,31.8,16
2386,P008,2024-02-11,Clear,23.9,5
2387,P008,2024-02-14,Rain,34.7,15
2388,P008,2024-02-17,Clear,8.5,14
2389,P008,2024-02-20,Rain,12.8,7
2390,P008,2024-02-23,Cloudy,9.4,20
2391,P008,2024-02-26,Clear,20.7,7
2392,P008,2024-02-29,Clear,29.7,14
2393,P008,2024-03-03,Cloudy,28.6,15
2394,P008,2024-03-06,Clear,6.2,18
2395,P008,2024-03-09,Cloudy,6.3,6
2396,P008,2024-03-12,Clear,12.8,12
