weather_id,port_id,weather_date,condition,wind_speed_kmh,visibility_km,weather_severity
1664,P006,2023-03-06,Thunderstorm,78.1,1,2
1665,P006,2023-03-09,Cloudy,7.2,20,0
1666,P006,2023-03-12,Fog,14.7,2,1
1667,P006,2023-03-15,Rain,16.6,12,1
1668,P006,2023-03-18,Rain,23.4,16,1
1669,P006,2023-03-21,Storm,71.8,4,3
1670,P006,2023-03-24,Fog,7.3,3,1
1671,P006,2023-03-27,Thunderstorm,51.2,3,2
1672,P006,2023-03-30,Cloudy,10.2,17,0
1673,P006,2023-04-02,Storm,84.1,3,3
1674,P006,2023-04-05,Rain,18.0,14,1
1675,P006,2023-04-08,Clear,18.8,12,0
1676,P006,2023-04-11,Storm,46.3,3,3
1677,P006,2023-04-14,Clear,17.2,18,0
1678,P006,2023-04-17,Cloudy,18.6,17,0
1679,P006,2023-04-20,Cloudy,15.1,17,0
1680,P006,2023-04-23,Clear,20.9,12,0
1681,P006,2023-04-26,Clear,10.7,11,0
1682,P006,2023-04-29,Fog,15.9,3,1
1683,P006,2023-05-02,Clear,18.9,18,0
1684,P006,2023-05-05,Clear,14.2,17,0
1685,P006,2023-05-08,Clear,8.3,19,0
1686,P006,2023-05-11,Clear,30.0,18,0
1687,P006,2023-05-14,Clear,11.5,10,0
1688,P006,2023-05-17,Rain,33.1,18,1
1689,P006,2023-05-20,Clear,18.3,11,0
1690,P006,2023-05-23,Clear,25.0,13,0
1691,P006,2023-05-26,Storm,74.0,2,3
1692,P006,2023-05-29,Cloudy,22.3,11,0
1693,P006,2023-06-01,Clear,14.5,12,0
1694,P006,2023-06-04,Thunderstorm,46.5,4,2
1695,P006,2023-06-07,Clear,33.0,6,0
1696,P006,2023-06-10,Rain,28.6,7,1
1697,P006,2023-06-13,Clear,32.6,6,0
1698,P006,2023-06-16,Clear,7.7,16,0
1699,P006,2023-06-19,Clear,9.5,11,0
1700,P006,2023-06-22,Clear,7.0,15,0
1701,P006,2023-06-25,Cloudy,29.8,20,0
1702,P006,2023-06-28,Clear,10.3,14,0
1703,P006,2023-07-01,Clear,21.9,9,0
1704,P006,2023-07-04,Clear,8.6,18,0
1705,P006,2023-07-07,Clear,21.6,20,0
1706,P006,2023-07-10,Rain,13.4,12,1
1707,P006,2023-07-13,Storm,73.2,2,3
1708,P006,2023-07-16,Fog,6.5,1,1
1709,P006,2023-07-19,Clear,16.4,17,0
1710,P006,2023-07-22,Cloudy,28.0,16,0
1711,P006,2023-07-25,Fog,13.8,1,1
1712,P006,2023-07-28,Cloudy,5.6,20,0
1713,P006,2023-07-31,Fog,13.5,2,1
1714,P006,2023-08-03,Storm,84.3,1,3
1715,P006,2023-08-06,Clear,23.7,17,0
1716,P006,2023-08-09,Fog,6.7,3,1
1717,P006,2023-08-12,Clear,24.0,14,0
1718,P006,2023-08-15,Rain,33.5,7,1
1719,P006,2023-08-18,Clear,34.5,20,0
1720,P006,2023-08-21,Clear,31.7,18,0
1721,P006,2023-08-24,Storm,58.3,3,3
1722,P006,2023-08-27,Clear,13.4,5,0
1723,P006,2023-08-30,Cloudy,32.2,6,0
1724,P006,2023-09-02,Cloudy,26.0,13,0
1725,P006,2023-09-05,Cloudy,18.0,6,0
1726,P006,2023-09-08,Clear,34.9,19,0
1727,P006,2023-09-11,Rain,15.0,6,1
1728,P006,2023-09-14,Clear,34.3,5,0
1729,P006,2023-09-17,Rain,5.6,17,1
1730,P006,2023-09-20,Clear,19.1,17,0
1731,P006,2023-09-23,Clear,25.2,17,0
1732,P006,2023-09-26,Clear,29.1,18,0
1733,P006,2023-09-29,Cloudy,15.3,16,0
1734,P006,2023-10-02,Rain,21.6,20,1
1735,P006,2023-10-05,Clear,7.5,19,0
1736,P006,2023-10-08,Fog,6.3,3,1
1737,P006,2023-10-11,Fog,17.9,1,1
1738,P006,2023-10-14,Clear,8.9,8,0
1739,P006,2023-10-17,Clear,10.3,7,0
1740,P006,2023-10-20,Clear,29.0,7,0
1741,P006,2023-10-23,Thunderstorm,40.5,1,2
1742,P006,2023-10-26,Rain,15.2,7,1
1743,P006,2023-10-29,Clear,23.8,19,0
1744,P006,2023-11-01,Cloudy,14.9,8,0
1745,P006,2023-11-04,Cloudy,6.7,9,0
1746,P006,2023-11-07,Clear,27.4,7,0
1747,P006,2023-11-10,Clear,26.5,7,0
1748,P006,2023-11-13,Clear,28.7,12,0
1749,P006,2023-11-16,Clear,26.5,17,0
1750,P006,2023-11-19,Clear,20.9,20,0
1751,P006,2023-11-22,Rain,26.2,20,1
1752,P006,2023-11-25,Cloudy,10.6,14,0
1753,P006,2023-11-28,Rain,22.8,6,1
1754,P006,2023-12-01,Cloudy,20.2,7,0
1755,P006,2023-12-04,Clear,10.9,9,0
1756,P006,2023-12-07,Thunderstorm,68.8,2,2
1757,P006,2023-12-10,Rain,26.1,7,1
1758,P006,2023-12-13,Clear,30.5,12,0
1759,P006,2023-12-16,Clear,24.1,14,0
1760,P006,2023-12-19,Cloudy,20.2,14,0
1761,P006,2023-12-22,Clear,12.5,16,0
1762,P006,2023-12-25,Rain,20.9,13,1
1763,P006,2023-12-28,Clear,9.8,6,0
1764,P006,2023-12-31,Clear,15.3,6,0
1765,P006,2024-01-03,Cloudy,29.5,7,0
1766,P006,2024-01-06,Rain,32.0,19,1
1767,P006,2024-01-09,Clear,27.3,7,0
1768,P006,2024-01-12,Clear,28.1,16,0
1769,P006,2024-01-15,Rain,23.2,7,1
1770,P006,2024-01-18,Cloudy,26.8,15,0
1771,P006,2024-01-21,Cloudy,27.3,20,0
1772,P006,2024-01-24,Clear,14.0,20,0
1773,P006,2024-01-27,Clear,35.0,11,0
1774,P006,2024-01-30,Clear,10.1,16,0
1775,P006,2024-02-02,Cloudy,31.4,15,0
1776,P006,2024-02-05,Fog,17.7,2,1
1777,P006,2024-02-08,Cloudy,32.0,19,0
1778,P006,2024-02-11,Clear,27.1,17,0
1779,P006,2024-02-14,Cloudy,5.7,9,0
1780,P006,2024-02-17,Rain,16.4,9,1
1781,P006,2024-02-20,Clear,5.4,10,0
1782,P006,2024-02-23,Clear,33.4,11,0
1783,P006,2024-02-26,Clear,16.7,9,0
1784,P006,2024-02-29,Clear,10.9,20,0
1785,P006,2024-03-03,Clear,14.1,13,0
1786,P006,2024-03-06,Clear,19.6,20,0
1787,P006,2024-03-09,Cloudy,33.4,10,0
1788,P006,2024-03-12,Cloudy,25.0,16,0
1789,P006,2024-03-15,Storm,43.3,3,3
1790,P006,2024-03-18,Rain,23.2,9,1
1791,P006,2024-03-21,Clear,33.3,11,0
1792,P006,2024-03-24,Cloudy,5.4,14,0
1793,P006,2024-03-27,Cloudy,15.2,14,0
1794,P006,2024-03-30,Rain,17.9,8,1
1795,P006,2024-04-02,Cloudy,20.9,15,0
1796,P006,2024-04-05,Rain,29.2,9,1
1797,P006,2024-04-08,Clear,34.1,7,0
1798,P006,2024-04-11,Clear,16.1,12,0
1799,P006,2024-04-14,Clear,14.8,12,0
1800,P006,2024-04-17,Fog,18.5,3,1
1801,P006,2024-04-20,Fog,19.6,2,1
1802,P006,2024-04-23,Cloudy,22.3,15,0
1803,P006,2024-04-26,Rain,32.1,15,1
1804,P006,2024-04-29,Rain,22.2,12,1
1805,P006,2024-05-02,Rain,23.3,12,1
1806,P006,2024-05-05,Cloudy,19.1,5,0
1807,P006,2024-05-08,Clear,31.4,17,0
1808,P006,2024-05-11,Rain,23.7,7,1
1809,P006,2024-05-14,Cloudy,18.9,13,0
1810,P006,2024-05-17,Clear,16.7,11,0
1811,P006,2024-05-20,Rain,13.3,9,1
1812,P006,2024-05-23,Clear,28.3,20,0
1813,P006,2024-05-26,Clear,24.0,15,0
1814,P006,2024-05-29,Clear,23.6,9,0
1815,P006,2024-06-01,Rain,33.7,20,1
1816,P006,2024-06-04,Storm,70.2,5,3
1817,P006,2024-06-07,Clear,29.3,11,0
1818,P006,2024-06-10,Fog,14.0,1,1
1819,P006,2024-06-13,Clear,6.8,11,0
1820,P006,2024-06-16,Cloudy,20.1,12,0
1821,P006,2024-06-19,Rain,17.7,5,1
1822,P006,2024-06-22,Clear,11.1,14,0
1823,P006,2024-06-25,Clear,24.5,18,0
1824,P006,2024-06-28,Clear,18.9,9,0
1825,P007,2022-01-01,Cloudy,16.5,10,0
1826,P007,2022-01-04,Cloudy,27.8,8,0
1827,P007,2022-01-07,Fog,11.8,1,1
1828,P007,2022-01-10,Rain,18.6,10,1
1829,P007,2022-01-13,Cloudy,14.7,5,0
1830,P007,2022-01-16,Clear,31.0,20,0
1831,P007,2022-01-19,Clear,14.5,17,0
1832,P007,2022-01-22,Cloudy,23.9,15,0
1833,P007,2022-01-25,Clear,14.8,6,0
1834,P007,2022-01-28,Cloudy,14.7,6,0
1835,P007,2022-01-31,Thunderstorm,42.8,2,2
1836,P007,2022-02-03,Cloudy,32.8,9,0
1837,P007,2022-02-06,Clear,20.7,12,0
1838,P007,2022-02-09,Clear,15.8,16,0
1839,P007,2022-02-12,Clear,17.4,7,0
1840,P007,2022-02-15,Cloudy,21.4,18,0
1841,P007,2022-02-18,Cloudy,16.9,9,0
1842,P007,2022-02-21,Cloudy,7.7,11,0
1843,P007,2022-02-24,Cloudy,8.5,13,0
1844,P007,2022-02-27,Clear,6.7,5,0
1845,P007,2022-03-02,Clear,30.3,12,0
1846,P007,2022-03-05,Cloudy,6.3,12,0
1847,P007,2022-03-08,Fog,19.3,1,1
1848,P007,2022-03-11,Cloudy,14.7,17,0
1849,P007,2022-03-14,Clear,28.0,20,0
1850,P007,2022-03-17,Clear,26.4,18,0
1851,P007,2022-03-20,Cloudy,6.2,6,0
1852,P007,2022-03-23,Clear,22.5,5,0
1853,P007,2022-03-26,Clear,7.4,16,0
1854,P007,2022-03-29,Cloudy,29.9,17,0
1855,P007,2022-04-01,Clear,21.1,14,0
1856,P007,2022-04-04,Clear,16.2,17,0
1857,P007,2022-04-07,Clear,11.0,13,0
1858,P007,2022-04-10,Clear,14.8,13,0
1859,P007,2022-04-13,Clear,24.5,19,0
1860,P007,2022-04-16,Clear,23.1,17,0
1861,P007,2022-04-19,Clear,8.4,17,0
1862,P007,2022-04-22,Rain,27.3,11,1
1863,P007,2022-04-25,Clear,22.1,14,0
1864,P007,2022-04-28,Thunderstorm,73.7,5,2
1865,P007,2022-05-01,Rain,15.8,6,1
1866,P007,2022-05-04,Cloudy,11.9,13,0
1867,P007,2022-05-07,Clear,5.7,5,0
1868,P007,2022-05-10,Clear,10.4,15,0
1869,P007,2022-05-13,Clear,33.4,17,0
1870,P007,2022-05-16,Rain,18.7,17,1
1871,P007,2022-05-19,Cloudy,10.0,20,0
1872,P007,2022-05-22,Cloudy,22.9,12,0
1873,P007,2022-05-25,Clear,8.2,5,0
1874,P007,2022-05-28,Thunderstorm,71.0,1,2
1875,P007,2022-05-31,Fog,19.0,2,1
1876,P007,2022-06-03,Cloudy,26.9,10,0
1877,P007,2022-06-06,Clear,16.0,11,0
1878,P007,2022-06-09,Storm,77.1,3,3
1879,P007,2022-06-12,Clear,17.5,5,0
1880,P007,2022-06-15,Clear,6.0,8,0
1881,P007,2022-06-18,Clear,12.9,11,0
1882,P007,2022-06-21,Clear,24.1,5,0
1883,P007,2022-06-24,Thunderstorm,86.6,2,2
1884,P007,2022-06-27,Clear,7.6,12,0
1885,P007,2022-06-30,Cloudy,31.6,13,0
1886,P007,2022-07-03,Clear,26.1,20,0
1887,P007,2022-07-06,Clear,25.8,11,0
1888,P007,2022-07-09,Clear,25.3,5,0
1889,P007,2022-07-12,Clear,18.0,19,0
1890,P007,2022-07-15,Cloudy,34.2,6,0
1891,P007,2022-07-18,Rain,33.8,13,1
1892,P007,2022-07-21,Rain,26.6,11,1
1893,P007,2022-07-24,Rain,5.7,13,1
1894,P007,2022-07-27,Storm,49.4,4,3
1895,P007,2022-07-30,Rain,34.9,6,1
1896,P007,2022-08-02,Thunderstorm,81.8,4,2
1897,P007,2022-08-05,Cloudy,26.1,12,0
1898,P007,2022-08-08,Rain,27.3,14,1
1899,P007,2022-08-11,Clear,22.9,19,0
1900,P007,2022-08-14,Rain,21.3,16,1
1901,P007,2022-08-17,Rain,16.1,9,1
1902,P007,2022-08-20,Clear,24.2,18,0
1903,P007,2022-08-23,Clear,17.1,19,0
1904,P007,2022-08-26,Storm,78.4,2,3
1905,P007,2022-08-29,Rain,27.5,20,1
1906,P007,2022-09-01,Rain,17.2,18,1
1907,P007,2022-09-04,Clear,12.6,9,0
1908,P007,2022-09-07,Clear,15.8,19,0
1909,P007,2022-09-10,Cloudy,21.2,10,0
1910,P007,2022-09-13,Thunderstorm,57.2,2,2
1911,P007,2022-09-16,Cloudy,21.2,10,0
1912,P007,2022-09-19,Thunderstorm,68.7,2,2
1913,P007,2022-09-22,Rain,16.9,18,1
1914,P007,2022-09-25,Thunderstorm,89.5,5,2
1915,P007,2022-09-28,Clear,8.1,5,0
1916,P007,2022-10-01,Clear,21.5,10,0
1917,P007,2022-10-04,Rain,25.5,15,1
1918,P007,2022-10-07,Cloudy,14.8,16,0
1919,P007,2022-10-10,Cloudy,16.8,17,0
1920,P007,2022-10-13,Clear,15.5,18,0
1921,P007,2022-10-16,Rain,34.6,12,1
1922,P007,2022-10-19,Cloudy,18.6,11,0
1923,P007,2022-10-22,Rain,31.8,8,1
1924,P007,2022-10-25,Cloudy,32.5,14,0
1925,P007,2022-10-28,Clear,17.2,11,0
1926,P007,2022-10-31,Cloudy,7.9,11,0
1927,P007,2022-11-03,Clear,5.9,8,0
1928,P007,2022-11-06,Clear,29.8,7,0
1929,P007,2022-11-09,Clear,18.6,8,0
1930,P007,2022-11-12,Cloudy,15.7,17,0
1931,P007,2022-11-15,Clear,22.9,15,0
1932,P007,2022-11-18,Clear,11.3,18,0
1933,P007,2022-11-21,Cloudy,32.6,6,0
1934,P007,2022-11-24,Rain,34.3,20,1
1935,P007,2022-11-27,Clear,5.9,20,0
1936,P007,2022-11-30,Thunderstorm,59.2,5,2
1937,P007,2022-12-03,Rain,17.7,16,1
1938,P007,2022-12-06,Fog,15.3,1,1
1939,P007,2022-12-09,Clear,33.9,7,0
1940,P007,2022-12-12,Cloudy,21.3,7,0
1941,P007,2022-12-15,Clear,29.9,8,0
1942,P007,2022-12-18,Cloudy,27.5,12,0
1943,P007,2022-12-21,Cloudy,19.1,15,0
1944,P007,2022-12-24,Clear,28.3,19,0
1945,P007,2022-12-27,Clear,17.3,5,0
1946,P007,2022-12-30,Rain,22.8,5,1
1947,P007,2023-01-02,Fog,11.7,3,1
1948,P007,2023-01-05,Clear,13.2,17,0
1949,P007,2023-01-08,Rain,21.1,6,1
1950,P007,2023-01-11,Clear,8.5,20,0
1951,P007,2023-01-14,Clear,18.6,10,0
1952,P007,2023-01-17,Clear,23.0,18,0
1953,P007,2023-01-20,Clear,9.6,7,0
1954,P007,2023-01-23,Clear,19.6,5,0
1955,P007,2023-01-26,Clear,27.3,10,0
1956,P007,2023-01-29,Rain,6.3,10,1
1957,P007,2023-02-01,Clear,31.0,20,0
1958,P007,2023-02-04,Clear,18.3,8,0
1959,P007,2023-02-07,Clear,9.2,5,0
1960,P007,2023-02-10,Cloudy,16.0,18,0
1961,P007,2023-02-13,Clear,20.8,16,0
1962,P007,2023-02-16,Cloudy,8.2,20,0
1963,P007,2023-02-19,Clear,18.1,18,0
1964,P007,2023-02-22,Clear,7.6,16,0
1965,P007,2023-02-25,Cloudy,20.2,12,0
1966,P007,2023-02-28,Fog,18.1,1,1
1967,P007,2023-03-03,Clear,7.6,10,0
1968,P007,2023-03-06,Rain,18.4,16,1
1969,P007,2023-03-09,Cloudy,19.3,10,0
1970,P007,2023-03-12,Cloudy,8.5,6,0
1971,P007,2023-03-15,Clear,9.4,9,0
1972,P007,2023-03-18,Rain,16.7,16,1
1973,P007,2023-03-21,Clear,28.6,8,0
1974,P007,2023-03-24,Cloudy,13.0,5,0
1975,P007,2023-03-27,Clear,29.3,15,0
1976,P007,2023-03-30,Fog,17.9,1,1
1977,P007,2023-04-02,Clear,19.2,20,0
1978,P007,2023-04-05,Clear,10.2,7,0
1979,P007,2023-04-08,Clear,8.8,9,0
1980,P007,2023-04-11,Thunderstorm,43.4,5,2
1981,P007,2023-04-14,Storm,43.6,2,3
1982,P007,2023-04-17,Clear,27.6,16,0
1983,P007,2023-04-20,Fog,17.4,2,1
1984,P007,2023-04-23,Clear,18.0,15,0
1985,P007,2023-04-26,Rain,5.8,16,1
1986,P007,2023-04-29,Clear,23.2,12,0
1987,P007,2023-05-02,Rain,8.8,18,1
1988,P007,2023-05-05,Cloudy,27.7,10,0
1989,P007,2023-05-08,Clear,20.6,20,0
1990,P007,2023-05-11,Rain,18.0,5,1
1991,P007,2023-05-14,Cloudy,21.9,9,0
1992,P007,2023-05-17,Rain,6.2,13,1
1993,P007,2023-05-20,Clear,18.9,15,0
1994,P007,2023-05-23,Clear,21.1,15,0
1995,P007,2023-05-26,Fog,17.8,2,1
1996,P007,2023-05-29,Cloudy,16.6,9,0
1997,P007,2023-06-01,Cloudy,7.7,20,0
1998,P007,2023-06-04,Storm,66.6,5,3
1999,P007,2023-06-07,Cloudy,12.5,13,0
2000,P007,2023-06-10,Fog,18.1,3,1
2001,P007,2023-06-13,Cloudy,14.4,15,0
2002,P007,2023-06-16,Fog,13.5,2,1
2003,P007,2023-06-19,Storm,49.6,3,3
2004,P007,2023-06-22,Cloudy,17.3,13,0
2005,P007,2023-06-25,Cloudy,25.1,11,0
2006,P007,2023-06-28,Rain,31.7,9,1
2007,P007,2023-07-01,Rain,25.6,11,1
2008,P007,2023-07-04,Rain,15.8,15,1
2009,P007,2023-07-07,Clear,18.9,10,0
2010,P007,2023-07-10,Clear,26.7,14,0
2011,P007,2023-07-13,Cloudy,11.2,15,0
2012,P007,2023-07-16,Clear,24.4,20,0
2013,P007,2023-07-19,Clear,16.7,13,0
2014,P007,2023-07-22,Fog,11.9,2,1
2015,P007,2023-07-25,Clear,23.2,13,0
2016,P007,2023-07-28,Clear,16.3,17,0
2017,P007,2023-07-31,Clear,10.7,13,0
2018,P007,2023-08-03,Fog,11.8,3,1
2019,P007,2023-08-06,Cloudy,13.3,18,0
2020,P007,2023-08-09,Clear,6.5,18,0
2021,P007,2023-08-12,Cloudy,19.7,8,0
2022,P007,2023-08-15,Cloudy,16.6,8,0
2023,P007,2023-08-18,Clear,8.7,6,0
2024,P007,2023-08-21,Clear,7.1,8,0
2025,P007,2023-08-24,Cloudy,13.1,8,0
2026,P007,2023-08-27,Fog,15.3,1,1
2027,P007,2023-08-30,Clear,24.8,6,0
2028,P007,2023-09-02,Clear,15.1,13,0
2029,P007,2023-09-05,Clear,12.2,12,0
2030,P007,2023-09-08,Cloudy,22.1,13,0
2031,P007,2023-09-11,Fog,10.3,1,1
2032,P007,2023-09-14,Clear,21.6,15,0
2033,P007,2023-09-17,Rain,10.2,17,1
2034,P007,2023-09-20,Clear,23.5,10,0
2035,P007,2023-09-23,Clear,27.2,13,0
2036,P007,2023-09-26,Rain,8.7,12,1
2037,P007,2023-09-29,Thunderstorm,51.0,4,2
2038,P007,2023-10-02,Cloudy,31.8,12,0
2039,P007,2023-10-05,Clear,5.1,14,0
2040,P007,2023-10-08,Cloudy,30.8,17,0
2041,P007,2023-10-11,Cloudy,12.0,7,0
2042,P007,2023-10-14,Cloudy,18.3,9,0
2043,P007,2023-10-17,Rain,16.5,17,1
2044,P007,2023-10-20,Clear,28.0,11,0
2045,P007,2023-10-23,Thunderstorm,64.6,5,2
2046,P007,2023-10-26,Clear,5.6,17,0
2047,P007,2023-10-29,Thunderstorm,70.3,3,2
2048,P007,2023-11-01,Clear,7.3,17,0
2049,P007,2023-11-04,Clear,17.1,11,0
2050,P007,2023-11-07,Clear,17.2,12,0
2051,P007,2023-11-10,Rain,32.0,17,1
2052,P007,2023-11-13,Cloudy,19.1,5,0
2053,P007,2023-11-16,Rain,21.9,7,1
2054,P007,2023-11-19,Cloudy,29.0,17,0
2055,P007,2023-11-22,Cloudy,15.8,5,0
2056,P007,2023-11-25,Cloudy,26.7,18,0
2057,P007,2023-11-28,Clear,12.6,12,0
2058,P007,2023-12-01,Clear,32.3,13,0
2059,P007,2023-12-04,Cloudy,10.1,11,0
2060,P007,2023-12-07,Thunderstorm,89.0,3,2
2061,P007,2023-12-10,Clear,11.9,10,0
2062,P007,2023-12-13,Clear,25.9,6,0
2063,P007,2023-12-16,Clear,20.8,13,0
2064,P007,2023-12-19,Cloudy,13.8,18,0
2065,P007,2023-12-22,Clear,32.5,12,0
2066,P007,2023-12-25,Cloudy,10.0,7,0
2067,P007,2023-12-28,Clear,7.8,6,0
2068,P007,2023-12-31,Cloudy,28.5,10,0
2069,P007,2024-01-03,Clear,19.1,18,0
2070,P007,2024-01-06,Thunderstorm,51.8,2,2
2071,P007,2024-01-09,Cloudy,7.3,8,0
2072,P007,2024-01-12,Clear,28.5,8,0
2073,P007,2024-01-15,Rain,21.6,16,1
2074,P007,2024-01-18,Rain,9.6,10,1
2075,P007,2024-01-21,Clear,5.3,10,0
2076,P007,2024-01-24,Rain,20.4,5,1
2077,P007,2024-01-27,Cloudy,31.8,17,0
2078,P007,2024-01-30,Clear,6.5,9,0
2079,P007,2024-02-02,Thunderstorm,52.1,5,2
2080,P007,2024-02-05,Thunderstorm,68.7,3,2
2081,P007,2024-02-08,Cloudy,18.6,8,0
2082,P007,2024-02-11,Rain,9.9,6,1
2083,P007,2024-02-14,Clear,16.3,5,0
2084,P007,2024-02-17,Clear,20.9,20,0
2085,P007,2024-02-20,Rain,16.9,17,1
2086,P007,2024-02-23,Thunderstorm,63.3,5,2
2087,P007,2024-02-26,Clear,23.2,17,0
2088,P007,2024-02-29,Rain,20.7,18,1
2089,P007,2024-03-03,Clear,30.7,9,0
2090,P007,2024-03-06,Rain,11.2,16,1
2091,P007,2024-03-09,Thunderstorm,45.8,4,2
2092,P007,2024-03-12,Clear,14.0,5,0
2093,P007,2024-03-15,Clear,11.0,5,0
2094,P007,2024-03-18,Clear,28.3,9,0
2095,P007,2024-03-21,Cloudy,22.7,9,0
2096,P007,2024-03-24,Cloudy,14.1,12,0
2097,P007,2024-03-27,Clear,32.0,19,0
2098,P007,2024-03-30,Clear,17.0,19,0
2099,P007,2024-04-02,Clear,11.1,9,0
2100,P007,2024-04-05,Cloudy,6.5,9,0
2101,P007,2024-04-08,Thunderstorm,86.1,3,2
2102,P007,2024-04-11,Clear,15.5,17,0
2103,P007,2024-04-14,Thunderstorm,83.6,1,2
2104,P007,2024-04-17,Cloudy,15.6,20,0
2105,P007,2024-04-20,Clear,34.4,20,0
2106,P007,2024-04-23,Clear,14.9,14,0
2107,P007,2024-04-26,Fog,7.5,1,1
2108,P007,2024-04-29,Clear,26.3,13,0
2109,P007,2024-05-02,Clear,20.3,16,0
2110,P007,2024-05-05,Clear,17.1,19,0
2111,P007,2024-05-08,Clear,14.8,16,0
2112,P007,2024-05-11,Clear,20.5,8,0
2113,P007,2024-05-14,Thunderstorm,77.9,4,2
2114,P007,2024-05-17,Rain,6.1,7,1
2115,P007,2024-05-20,Storm,47.7,4,3
2116,P007,2024-05-23,Clear,26.4,13,0
2117,P007,2024-05-26,Clear,27.9,11,0
2118,P007,2024-05-29,Clear,16.5,17,0
2119,P007,2024-06-01,Clear,6.3,5,0
2120,P007,2024-06-04,Fog,7.9,3,1
2121,P007,2024-06-07,Clear,29.0,9,0
2122,P007,2024-06-10,Cloudy,22.0,11,0
2123,P007,2024-06-13,Clear,7.0,6,0
2124,P007,2024-06-16,Clear,19.5,7,0
2125,P007,2024-06-19,Clear,32.5,10,0
2126,P007,2024-06-22,Fog,12.4,1,1
2127,P007,2024-06-25,Rain,29.4,15,1
2128,P007,2024-06-28,Cloudy,34.4,20,0
2129,P008,2022-01-01,Fog,8.9,3,1
2130,P008,2022-01-04,Cloudy,32.0,15,0
2131,P008,2022-01-07,Cloudy,14.8,9,0
2132,P008,2022-01-10,Rain,30.1,13,1
2133,P008,2022-01-13,Rain,28.3,12,1
2134,P008,2022-01-16,Clear,5.7,20,0
2135,P008,2022-01-19,Clear,33.2,14,0
2136,P008,2022-01-22,Cloudy,26.7,17,0
2137,P008,2022-01-25,Clear,22.8,13,0
2138,P008,2022-01-28,Clear,9.4,12,0
2139,P008,2022-01-31,Thunderstorm,50.9,2,2
2140,P008,2022-02-03,Cloudy,9.6,8,0
2141,P008,2022-02-06,Rain,20.2,18,1
2142,P008,2022-02-09,Rain,17.6,15,1
2143,P008,2022-02-12,Clear,12.3,20,0
2144,P008,2022-02-15,Fog,14.9,2,1
2145,P008,2022-02-18,Fog,5.9,2,1
2146,P008,2022-02-21,Rain,9.6,20,1
2147,P008,2022-02-24,Storm,56.7,3,3
2148,P008,2022-02-27,Clear,12.1,20,0
2149,P008,2022-03-02,Fog,10.9,1,1
2150,P008,2022-03-05,Cloudy,30.5,14,0
2151,P008,2022-03-08,Clear,29.1,15,0
2152,P008,2022-03-11,Clear,14.8,17,0
2153,P008,2022-03-14,Thunderstorm,45.0,1,2
2154,P008,2022-03-17,Rain,5.3,18,1
2155,P008,2022-03-20,Cloudy,7.8,9,0
2156,P008,2022-03-23,Storm,40.1,2,3
2157,P008,2022-03-26,Clear,13.7,16,0
2158,P008,2022-03-29,Rain,32.5,16,1
2159,P008,2022-04-01,Rain,7.6,10,1
2160,P008,2022-04-04,Thunderstorm,56.5,1,2
2161,P008,2022-04-07,Storm,44.1,1,3
2162,P008,2022-04-10,Cloudy,29.6,11,0
2163,P008,2022-04-13,Rain,31.9,20,1
2164,P008,2022-04-16,Clear,22.8,7,0
2165,P008,2022-04-19,Thunderstorm,54.2,1,2
2166,P008,2022-04-22,Cloudy,30.6,10,0
2167,P008,2022-04-25,Cloudy,26.0,8,0
2168,P008,2022-04-28,Cloudy,11.7,14,0
2169,P008,2022-05-01,Clear,30.6,10,0
2170,P008,2022-05-04,Rain,29.3,16,1
2171,P008,2022-05-07,Fog,9.6,3,1
2172,P008,2022-05-10,Rain,17.0,12,1
2173,P008,2022-05-13,Rain,30.4,15,1
2174,P008,2022-05-16,Clear,18.8,9,0
2175,P008,2022-05-19,Clear,6.8,8,0
2176,P008,2022-05-22,Clear,34.9,9,0
2177,P008,2022-05-25,Clear,7.2,15,0
2178,P008,2022-05-28,Rain,22.4,20,1
2179,P008,2022-05-31,Cloudy,8.7,14,0
2180,P008,2022-06-03,Fog,8.1,2,1
2181,P008,2022-06-06,Rain,15.9,17,1
2182,P008,2022-06-09,Clear,7.0,6,0
2183,P008,2022-06-12,Thunderstorm,80.2,4,2
2184,P008,2022-06-15,Clear,19.9,17,0
2185,P008,2022-06-18,Rain,30.9,19,1
2186,P008,2022-06-21,Clear,14.8,18,0
2187,P008,2022-06-24,Rain,33.7,10,1
2188,P008,2022-06-27,Clear,28.5,13,0
2189,P008,2022-06-30,Cloudy,19.6,15,0
2190,P008,2022-07-03,Clear,31.5,12,0
2191,P008,2022-07-06,Cloudy,19.9,13,0
2192,P008,2022-07-09,Fog,15.8,2,1
2193,P008,2022-07-12,Clear,5.3,16,0
2194,P008,2022-07-15,Rain,29.0,16,1
2195,P008,2022-07-18,Clear,8.1,11,0
2196,P008,2022-07-21,Clear,15.0,13,0
2197,P008,2022-07-24,Cloudy,31.7,11,0
2198,P008,2022-07-27,Cloudy,33.5,6,0
2199,P008,2022-07-30,Cloudy,26.6,14,0
2200,P008,2022-08-02,Cloudy,27.7,6,0
2201,P008,2022-08-05,Clear,5.5,7,0
2202,P008,2022-08-08,Cloudy,31.3,19,0
2203,P008,2022-08-11,Fog,14.1,1,1
2204,P008,2022-08-14,Fog,17.5,1,1
2205,P008,2022-08-17,Cloudy,14.0,6,0
2206,P008,2022-08-20,Rain,25.1,13,1
